path,total_conversions,total_conversion_value,total_null
Direct > Direct > Influencer Marketing > Influencer Marketing,0,0.0,2
Direct > Direct > Influencer Marketing > Influencer Marketing > Email,0,0.0,1
Direct > Direct > Influencer Marketing > Instagram > Email,0,0.0,1
Direct > Direct > Influencer Marketing > LinkedIn > Facebook,0,0.0,1
Direct > Direct > Influencer Marketing > Online Display,0,0.0,1
Direct > Direct > Influencer Marketing > Online Display > Influencer Marketing,0,0.0,1
Direct > Direct > Influencer Marketing > Organic Search > Pinterest > Direct > Direct > Pinterest,0,0.0,1
Direct > Direct > Influencer Marketing > Pinterest > Email,0,0.0,1
Direct > Direct > Influencer Marketing > Snapchat,0,0.0,1
Direct > Direct > Influencer Marketing > YouTube > Pinterest,0,0.0,1
Direct > Direct > Influencer Marketing > YouTube > YouTube,0,0.0,1
Direct > Direct > Instagram,0,0.0,15
Direct > Direct > Instagram > Direct,0,0.0,2
Direct > Direct > Instagram > Email,0,0.0,1
Direct > Direct > Instagram > Email > Email,0,0.0,1
Direct > Direct > Instagram > Email > Podcast Advertising,0,0.0,1
Direct > Direct > Instagram > Google Paid Search > Email,0,0.0,1
Direct > Direct > Instagram > Influencer Marketing,0,0.0,1
Direct > Direct > Instagram > Instagram,0,0.0,1
Direct > Direct > Instagram > Organic Search,0,0.0,1
Direct > Direct > Instagram > Pinterest,0,0.0,1
Direct > Direct > Instagram > TikTok > Direct,0,0.0,1
Direct > Direct > Instagram > YouTube,0,0.0,1
Direct > Direct > Instagram > YouTube > Google Paid Search > Instagram,0,0.0,1
Direct > Direct > LinkedIn,1,933.28,2
Direct > Direct > LinkedIn > Direct,0,0.0,1
Direct > Direct > LinkedIn > Email > Pinterest > Instagram,0,0.0,1
Direct > Direct > LinkedIn > Podcast Advertising,0,0.0,1
Direct > Direct > LinkedIn > SMS Marketing,0,0.0,1
Direct > Direct > Online Display,1,326.95,3
Direct > Direct > Online Display > Email,0,0.0,1
Direct > Direct > Online Display > Pinterest > Email > YouTube,1,639.93,0
Direct > Direct > Online Display > TikTok,0,0.0,1
Direct > Direct > Organic Search,0,0.0,2
Direct > Direct > Organic Search > Email,0,0.0,1
Direct > Direct > Organic Search > Email > Email > Instagram,1,419.5,0
Direct > Direct > Organic Search > Instagram,1,362.25,1
Direct > Direct > Organic Search > Pinterest,0,0.0,1
Direct > Direct > Organic Search > Referral Programs > Pinterest > Online Display,0,0.0,1
Direct > Direct > Pinterest,1,237.08,32
Direct > Direct > Pinterest > Affiliate Marketing,0,0.0,2
Direct > Direct > Pinterest > Direct,0,0.0,2
Direct > Direct > Pinterest > Direct > Affiliate Marketing,0,0.0,1
Direct > Direct > Pinterest > Email > Content Marketing,0,0.0,1
Direct > Direct > Pinterest > Email > YouTube,0,0.0,1
Direct > Direct > Pinterest > Facebook,0,0.0,2
Direct > Direct > Pinterest > Facebook > Email,0,0.0,1
Direct > Direct > Pinterest > Google Paid Search,0,0.0,2
Direct > Direct > Pinterest > Influencer Marketing,0,0.0,5
Direct > Direct > Pinterest > Influencer Marketing > Direct > Snapchat,0,0.0,1
Direct > Direct > Pinterest > Influencer Marketing > Email > Email,1,657.91,0
Direct > Direct > Pinterest > Influencer Marketing > Pinterest,0,0.0,1
Direct > Direct > Pinterest > Influencer Marketing > Podcast Advertising,0,0.0,1
Direct > Direct > Pinterest > Instagram,0,0.0,1
Direct > Direct > Pinterest > Instagram > Pinterest,0,0.0,1
Direct > Direct > Pinterest > Instagram > Podcast Advertising > Podcast Advertising > LinkedIn,0,0.0,1
Direct > Direct > Pinterest > Organic Search,0,0.0,2
Direct > Direct > Pinterest > Pinterest > Influencer Marketing,0,0.0,1
Direct > Direct > Pinterest > Referral Programs,0,0.0,1
Direct > Direct > Pinterest > YouTube,0,0.0,5
Direct > Direct > Pinterest > YouTube > Pinterest > Facebook,0,0.0,1
Direct > Direct > Podcast Advertising,0,0.0,9
Direct > Direct > Podcast Advertising > Affiliate Marketing > Instagram > Email,0,0.0,1
Direct > Direct > Podcast Advertising > Direct > Podcast Advertising,0,0.0,1
Direct > Direct > Podcast Advertising > Email,0,0.0,2
Direct > Direct > Podcast Advertising > Facebook,1,390.3,0
Direct > Direct > Podcast Advertising > Facebook > Affiliate Marketing > Facebook > LinkedIn > Content Marketing > Direct,1,981.86,0
Direct > Direct > Podcast Advertising > Organic Search,0,0.0,1
Direct > Direct > Podcast Advertising > Pinterest,0,0.0,1
Direct > Direct > Podcast Advertising > Snapchat,0,0.0,1
Direct > Direct > Podcast Advertising > Snapchat > Email > Affiliate Marketing > Direct > Email > Influencer Marketing,1,11.34,0
Direct > Direct > Podcast Advertising > YouTube,0,0.0,1
Direct > Direct > Podcast Advertising > YouTube > Direct,0,0.0,1
Direct > Direct > Referral Programs,0,0.0,4
Direct > Direct > Referral Programs > Email > Pinterest > Pinterest,0,0.0,1
Direct > Direct > Referral Programs > Facebook,0,0.0,1
Direct > Direct > Referral Programs > Google Paid Search > Email > Facebook,0,0.0,1
Direct > Direct > Referral Programs > Influencer Marketing,0,0.0,1
Direct > Direct > Referral Programs > YouTube > Facebook > Affiliate Marketing > Direct > Google Paid Search,0,0.0,1
Direct > Direct > SMS Marketing,0,0.0,2
Direct > Direct > SMS Marketing > Direct > Direct,0,0.0,1
Direct > Direct > SMS Marketing > Email,0,0.0,1
Direct > Direct > SMS Marketing > Facebook,0,0.0,1
Direct > Direct > SMS Marketing > Influencer Marketing,0,0.0,1
Direct > Direct > SMS Marketing > YouTube > Pinterest,0,0.0,1
Direct > Direct > Snapchat,0,0.0,1
Direct > Direct > Snapchat > Affiliate Marketing,1,682.69,0
Direct > Direct > Snapchat > Facebook > Pinterest,0,0.0,1
Direct > Direct > Snapchat > Snapchat > Influencer Marketing,0,0.0,1
Direct > Direct > TikTok,0,0.0,4
Direct > Direct > TikTok > Content Marketing,1,233.78,0
Direct > Direct > TikTok > Direct > Podcast Advertising > Influencer Marketing,0,0.0,1
Direct > Direct > TikTok > Email,0,0.0,2
Direct > Direct > TikTok > Email > Instagram,0,0.0,1
Direct > Direct > TikTok > Instagram,0,0.0,1
Direct > Direct > TikTok > Podcast Advertising,1,264.91,0
Direct > Direct > Twitter > Email,0,0.0,2
Direct > Direct > YouTube,3,1585.25,15
Direct > Direct > YouTube > Direct > Podcast Advertising,0,0.0,1
Direct > Direct > YouTube > Email,0,0.0,2
Direct > Direct > YouTube > Facebook,0,0.0,3
Direct > Direct > YouTube > Influencer Marketing,0,0.0,2
Direct > Direct > YouTube > Influencer Marketing > Email,0,0.0,1
Direct > Direct > YouTube > Instagram,0,0.0,2
Direct > Direct > YouTube > Instagram > Affiliate Marketing > Pinterest,1,877.82,0
Direct > Direct > YouTube > Pinterest,1,41.24,0
Direct > Direct > YouTube > TikTok > Affiliate Marketing > Facebook > YouTube,0,0.0,1
Direct > Email,45,20661.95,345
Direct > Email > Affiliate Marketing,0,0.0,21
Direct > Email > Affiliate Marketing > Affiliate Marketing > Facebook,1,720.59,0
Direct > Email > Affiliate Marketing > Content Marketing,0,0.0,1
Direct > Email > Affiliate Marketing > Direct > Twitter,0,0.0,1
Direct > Email > Affiliate Marketing > Email,1,237.96,1
Direct > Email > Affiliate Marketing > Email > Affiliate Marketing,0,0.0,1
Direct > Email > Affiliate Marketing > Facebook > Instagram > Influencer Marketing > YouTube,0,0.0,1
Direct > Email > Affiliate Marketing > Google Paid Search,0,0.0,3
Direct > Email > Affiliate Marketing > Influencer Marketing,1,110.02,2
Direct > Email > Affiliate Marketing > Instagram,0,0.0,1
Direct > Email > Affiliate Marketing > LinkedIn,0,0.0,1
Direct > Email > Affiliate Marketing > Online Display > Influencer Marketing > Google Paid Search,0,0.0,1
Direct > Email > Affiliate Marketing > Organic Search > Google Paid Search,0,0.0,1
Direct > Email > Affiliate Marketing > Pinterest,0,0.0,1
Direct > Email > Affiliate Marketing > Podcast Advertising,0,0.0,1
Direct > Email > Affiliate Marketing > Referral Programs,1,760.45,0
Direct > Email > Affiliate Marketing > SMS Marketing > Email > YouTube,0,0.0,1
Direct > Email > Affiliate Marketing > Snapchat,0,0.0,1
Direct > Email > Affiliate Marketing > Snapchat > Snapchat > Organic Search > Instagram,0,0.0,1
Direct > Email > Affiliate Marketing > Twitter > Email,1,400.45,0
Direct > Email > Affiliate Marketing > YouTube,0,0.0,1
Direct > Email > Bing Paid Search,0,0.0,2
Direct > Email > Bing Paid Search > Twitter > Facebook,1,250.76,0
Direct > Email > Content Marketing,0,0.0,1
Direct > Email > Content Marketing > Direct,0,0.0,1
Direct > Email > Content Marketing > Direct > Direct > Pinterest,0,0.0,1
Direct > Email > Content Marketing > Email,0,0.0,1
Direct > Email > Content Marketing > Online Display > Organic Search,0,0.0,1
Direct > Email > Direct,4,1567.57,28
Direct > Email > Direct > Affiliate Marketing,1,385.18,1
Direct > Email > Direct > Affiliate Marketing > Email,0,0.0,1
Direct > Email > Direct > Direct,0,0.0,1
Direct > Email > Direct > Direct > Pinterest,0,0.0,1
Direct > Email > Direct > Email,1,645.01,5
Direct > Email > Direct > Email > Google Paid Search,0,0.0,1
Direct > Email > Direct > Facebook,0,0.0,5
Direct > Email > Direct > Facebook > Email,0,0.0,1
Direct > Email > Direct > Influencer Marketing > Email,1,327.86,0
Direct > Email > Direct > Influencer Marketing > Organic Search,0,0.0,1
Direct > Email > Direct > Instagram,2,665.04,2
Direct > Email > Direct > Instagram > Podcast Advertising,0,0.0,1
Direct > Email > Direct > Online Display > Pinterest > Pinterest > Google Paid Search > Snapchat,0,0.0,1
Direct > Email > Direct > Organic Search,0,0.0,1
Direct > Email > Direct > Pinterest,0,0.0,4
Direct > Email > Direct > Pinterest > Affiliate Marketing,0,0.0,1
Direct > Email > Direct > Pinterest > Email,1,56.02,0
Direct > Email > Direct > Pinterest > LinkedIn,0,0.0,1
Direct > Email > Direct > Pinterest > YouTube,0,0.0,1
Direct > Email > Direct > Podcast Advertising,0,0.0,1
Direct > Email > Direct > Referral Programs,0,0.0,1
Direct > Email > Direct > TikTok,0,0.0,1
Direct > Email > Direct > YouTube,0,0.0,4
Direct > Email > Direct > YouTube > Email > Direct,0,0.0,1
Direct > Email > Direct > YouTube > Pinterest > TikTok,0,0.0,1
Direct > Email > Email,6,3837.6800000000003,53
Direct > Email > Email > Affiliate Marketing,0,0.0,2
Direct > Email > Email > Affiliate Marketing > Email > Direct > Podcast Advertising > Pinterest,0,0.0,1
Direct > Email > Email > Affiliate Marketing > Email > Facebook > Email > LinkedIn > Affiliate Marketing,0,0.0,1
Direct > Email > Email > Affiliate Marketing > Email > Influencer Marketing,0,0.0,1
Direct > Email > Email > Affiliate Marketing > Influencer Marketing,0,0.0,1
Direct > Email > Email > Affiliate Marketing > LinkedIn,0,0.0,1
Direct > Email > Email > Direct,0,0.0,3
Direct > Email > Email > Direct > Influencer Marketing > Podcast Advertising,0,0.0,1
Direct > Email > Email > Direct > Pinterest,1,185.53,0
Direct > Email > Email > Direct > Pinterest > YouTube,0,0.0,1
Direct > Email > Email > Direct > Podcast Advertising > Affiliate Marketing > TikTok,0,0.0,1
Direct > Email > Email > Email,0,0.0,3
Direct > Email > Email > Email > Direct,0,0.0,1
Direct > Email > Email > Email > Influencer Marketing,0,0.0,1
Direct > Email > Email > Email > Podcast Advertising,0,0.0,1
Direct > Email > Email > Email > SMS Marketing,0,0.0,1
Direct > Email > Email > Email > YouTube,0,0.0,1
Direct > Email > Email > Email > YouTube > Influencer Marketing,0,0.0,1
Direct > Email > Email > Facebook,0,0.0,3
Direct > Email > Email > Facebook > Online Display,0,0.0,1
Direct > Email > Email > Google Paid Search,0,0.0,2
Direct > Email > Email > Google Paid Search > Influencer Marketing,0,0.0,1
Direct > Email > Email > Influencer Marketing,0,0.0,1
Direct > Email > Email > Influencer Marketing > Instagram > Facebook,0,0.0,1
Direct > Email > Email > Influencer Marketing > Pinterest,1,232.71,0
Direct > Email > Email > Instagram,0,0.0,5
Direct > Email > Email > Instagram > Instagram,0,0.0,1
Direct > Email > Email > LinkedIn > Snapchat,0,0.0,1
Direct > Email > Email > Online Display,0,0.0,1
Direct > Email > Email > Online Display > Affiliate Marketing,0,0.0,1
Direct > Email > Email > Organic Search,0,0.0,2
Direct > Email > Email > Organic Search > Podcast Advertising,0,0.0,1
Direct > Email > Email > Pinterest,0,0.0,4
Direct > Email > Email > Pinterest > Affiliate Marketing,0,0.0,1
Direct > Email > Email > Pinterest > Email,0,0.0,2
Direct > Email > Email > Pinterest > Email > Online Display,1,87.33,0
Direct > Email > Email > Pinterest > Google Paid Search,1,876.18,0
Direct > Email > Email > Pinterest > Google Paid Search > Direct,0,0.0,1
Direct > Email > Email > Pinterest > Pinterest,1,759.94,0
Direct > Email > Email > Pinterest > Podcast Advertising,0,0.0,1
Direct > Email > Email > Pinterest > Referral Programs,0,0.0,1
Direct > Email > Email > Podcast Advertising > Bing Paid Search,0,0.0,1
Direct > Email > Email > Podcast Advertising > Direct > Email > Facebook > YouTube,0,0.0,1
Direct > Email > Email > Podcast Advertising > Online Display > Influencer Marketing,0,0.0,1
Direct > Email > Email > Referral Programs > Online Display,0,0.0,1
Direct > Email > Email > TikTok > Affiliate Marketing > Email > Pinterest > Organic Search > Affiliate Marketing,0,0.0,1
Direct > Email > Email > YouTube,1,486.7,2
Direct > Email > Email > YouTube > Pinterest,0,0.0,1
Direct > Email > Facebook,1,192.91,26
Direct > Email > Facebook > Affiliate Marketing,0,0.0,1
Direct > Email > Facebook > Direct,0,0.0,1
Direct > Email > Facebook > Direct > Email,0,0.0,1
Direct > Email > Facebook > Direct > Influencer Marketing > YouTube > Podcast Advertising > Organic Search,0,0.0,1
Direct > Email > Facebook > Direct > Referral Programs,0,0.0,1
Direct > Email > Facebook > Direct > Referral Programs > Direct > Pinterest,0,0.0,1
Direct > Email > Facebook > Email,0,0.0,1
Direct > Email > Facebook > Email > Online Display,0,0.0,1
Direct > Email > Facebook > Email > Online Display > Pinterest,0,0.0,1
Direct > Email > Facebook > Facebook,0,0.0,1
Direct > Email > Facebook > Facebook > Email,0,0.0,1
Direct > Email > Facebook > Influencer Marketing,0,0.0,2
Direct > Email > Facebook > Influencer Marketing > Email,0,0.0,1
Direct > Email > Facebook > Influencer Marketing > Influencer Marketing,0,0.0,1
Direct > Email > Facebook > Instagram,0,0.0,2
Direct > Email > Facebook > Organic Search,1,569.36,0
Direct > Email > Facebook > Organic Search > Email,0,0.0,1
Direct > Email > Facebook > Organic Search > Instagram,0,0.0,1
Direct > Email > Facebook > Pinterest,0,0.0,3
Direct > Email > Facebook > SMS Marketing,0,0.0,1
Direct > Email > Google Paid Search,0,0.0,10
Direct > Email > Google Paid Search > Direct > Direct > Influencer Marketing,0,0.0,1
Direct > Email > Google Paid Search > Email,0,0.0,3
Direct > Email > Google Paid Search > Email > Email,0,0.0,1
Direct > Email > Google Paid Search > Email > Pinterest > Google Paid Search,0,0.0,1
Direct > Email > Google Paid Search > Facebook,0,0.0,2
Direct > Email > Google Paid Search > Facebook > Direct,0,0.0,1
Direct > Email > Google Paid Search > Influencer Marketing > Email,0,0.0,1
Direct > Email > Google Paid Search > Instagram > Direct > YouTube > Email,0,0.0,1
Direct > Email > Google Paid Search > Instagram > Facebook > Podcast Advertising,1,644.04,0
Direct > Email > Google Paid Search > Instagram > YouTube,0,0.0,1
Direct > Email > Google Paid Search > LinkedIn,0,0.0,1
Direct > Email > Google Paid Search > Pinterest > Email,0,0.0,1
Direct > Email > Google Paid Search > Pinterest > Instagram,0,0.0,1
Direct > Email > Google Paid Search > Podcast Advertising,0,0.0,1
Direct > Email > Google Paid Search > Podcast Advertising > Instagram > Pinterest,1,739.7,0
Direct > Email > Google Paid Search > Referral Programs,0,0.0,1
Direct > Email > Google Paid Search > YouTube,0,0.0,1
Direct > Email > Influencer Marketing,3,1824.33,24
Direct > Email > Influencer Marketing > Affiliate Marketing > Email > TikTok > Referral Programs > Pinterest,0,0.0,1
Direct > Email > Influencer Marketing > Direct,0,0.0,2
Direct > Email > Influencer Marketing > Direct > Direct,1,19.63,0
Direct > Email > Influencer Marketing > Email,0,0.0,2
Direct > Email > Influencer Marketing > Email > Email,0,0.0,2
Direct > Email > Influencer Marketing > Email > Influencer Marketing,1,390.55,0
Direct > Email > Influencer Marketing > Facebook > Email,0,0.0,1
Direct > Email > Influencer Marketing > Google Paid Search,0,0.0,1
Direct > Email > Influencer Marketing > Influencer Marketing,0,0.0,1
Direct > Email > Influencer Marketing > Influencer Marketing > Podcast Advertising > Online Display > Influencer Marketing,0,0.0,1
Direct > Email > Influencer Marketing > Instagram > Instagram > YouTube,0,0.0,1
Direct > Email > Influencer Marketing > Instagram > Organic Search,0,0.0,1
Direct > Email > Influencer Marketing > Instagram > Pinterest,0,0.0,1
Direct > Email > Influencer Marketing > LinkedIn,0,0.0,1
Direct > Email > Influencer Marketing > LinkedIn > Email,0,0.0,1
Direct > Email > Influencer Marketing > Pinterest,2,1222.65,2
Direct > Email > Influencer Marketing > Pinterest > Email,1,270.05,0
Direct > Email > Influencer Marketing > Pinterest > Online Display > YouTube > Email,0,0.0,1
Direct > Email > Influencer Marketing > Podcast Advertising,0,0.0,1
Direct > Email > Influencer Marketing > Podcast Advertising > Organic Search > Email,0,0.0,1
Direct > Email > Influencer Marketing > YouTube > Facebook > Facebook,0,0.0,1
Direct > Email > Influencer Marketing > YouTube > Online Display,0,0.0,1
Direct > Email > Influencer Marketing > YouTube > Organic Search,0,0.0,1
Direct > Email > Instagram,1,757.79,26
Direct > Email > Instagram > Direct,0,0.0,1
Direct > Email > Instagram > Direct > Facebook,0,0.0,1
Direct > Email > Instagram > Direct > Influencer Marketing > Influencer Marketing > TikTok,0,0.0,1
Direct > Email > Instagram > Email,0,0.0,1
Direct > Email > Instagram > Email > Email,0,0.0,1
Direct > Email > Instagram > Email > Email > Twitter > Influencer Marketing,0,0.0,1
Direct > Email > Instagram > Email > Pinterest > Email,1,195.12,0
Direct > Email > Instagram > Email > SMS Marketing,0,0.0,1
Direct > Email > Instagram > Email > TikTok,0,0.0,1
Direct > Email > Instagram > Facebook,0,0.0,2
Direct > Email > Instagram > Facebook > YouTube > Direct > Email,0,0.0,1
Direct > Email > Instagram > Google Paid Search,0,0.0,1
Direct > Email > Instagram > Google Paid Search > Google Paid Search > Pinterest,1,689.75,0
Direct > Email > Instagram > Influencer Marketing,0,0.0,2
Direct > Email > Instagram > Influencer Marketing > Affiliate Marketing > Email > Direct,0,0.0,1
Direct > Email > Instagram > Influencer Marketing > Email > YouTube,0,0.0,1
Direct > Email > Instagram > Influencer Marketing > Influencer Marketing,0,0.0,1
Direct > Email > Instagram > Influencer Marketing > Online Display,0,0.0,1
Direct > Email > Instagram > Influencer Marketing > YouTube > Online Display,0,0.0,1
Direct > Email > Instagram > Instagram,0,0.0,1
Direct > Email > Instagram > Instagram > Content Marketing > Email,0,0.0,1
Direct > Email > Instagram > Instagram > Pinterest,0,0.0,1
Direct > Email > Instagram > Online Display > Email > Email > Podcast Advertising > Pinterest,1,518.09,0
Direct > Email > Instagram > Organic Search > Email,0,0.0,1
Direct > Email > Instagram > Organic Search > Pinterest,0,0.0,1
Direct > Email > Instagram > Organic Search > Podcast Advertising,0,0.0,1
Direct > Email > Instagram > Pinterest,2,524.71,2
Direct > Email > Instagram > Pinterest > Pinterest,1,489.64,1
Direct > Email > Instagram > Podcast Advertising > Organic Search,0,0.0,1
Direct > Email > Instagram > Referral Programs > Facebook,0,0.0,1
Direct > Email > Instagram > SMS Marketing,0,0.0,1
Direct > Email > Instagram > YouTube,1,137.76,2
Direct > Email > Instagram > YouTube > YouTube > Pinterest,1,213.94,0
Direct > Email > LinkedIn,1,356.08,6
Direct > Email > LinkedIn > Affiliate Marketing > Snapchat,0,0.0,1
Direct > Email > LinkedIn > Email,0,0.0,1
Direct > Email > LinkedIn > Facebook > Pinterest > Instagram,0,0.0,1
Direct > Email > LinkedIn > Google Paid Search > TikTok,0,0.0,1
Direct > Email > LinkedIn > Influencer Marketing,0,0.0,1
Direct > Email > LinkedIn > LinkedIn > Email,0,0.0,1
Direct > Email > LinkedIn > Pinterest,0,0.0,1
Direct > Email > LinkedIn > TikTok,0,0.0,1
Direct > Email > Online Display,0,0.0,9
Direct > Email > Online Display > Affiliate Marketing > Email > YouTube,0,0.0,1
Direct > Email > Online Display > Email,1,760.62,1
Direct > Email > Online Display > Email > Pinterest > Email,1,69.84,0
Direct > Email > Online Display > Email > YouTube,0,0.0,1
Direct > Email > Online Display > LinkedIn,0,0.0,1
Direct > Email > Online Display > Organic Search,0,0.0,1
Direct > Email > Online Display > Pinterest,0,0.0,2
Direct > Email > Online Display > Twitter,0,0.0,1
Direct > Email > Online Display > YouTube,0,0.0,1
Direct > Email > Online Display > YouTube > Facebook,0,0.0,1
Direct > Email > Organic Search,1,361.11,16
Direct > Email > Organic Search > Content Marketing,0,0.0,1
Direct > Email > Organic Search > Instagram,0,0.0,1
Direct > Email > Organic Search > Organic Search > Email,1,101.22,0
Direct > Email > Organic Search > Pinterest > Instagram,0,0.0,1
Direct > Email > Organic Search > Podcast Advertising > Organic Search,0,0.0,1
Direct > Email > Pinterest,3,1137.97,51
Direct > Email > Pinterest > Affiliate Marketing,0,0.0,2
Direct > Email > Pinterest > Affiliate Marketing > Content Marketing,0,0.0,1
Direct > Email > Pinterest > Bing Paid Search > Email > Direct,0,0.0,1
Direct > Email > Pinterest > Direct,1,252.88,0
Direct > Email > Pinterest > Direct > Affiliate Marketing,0,0.0,1
Direct > Email > Pinterest > Email,0,0.0,2
Direct > Email > Pinterest > Email > Affiliate Marketing,0,0.0,1
Direct > Email > Pinterest > Email > Direct,0,0.0,1
Direct > Email > Pinterest > Email > Influencer Marketing > Influencer Marketing,0,0.0,1
Direct > Email > Pinterest > Email > YouTube,0,0.0,1
Direct > Email > Pinterest > Facebook > Instagram,0,0.0,1
Direct > Email > Pinterest > Facebook > Pinterest,0,0.0,1
Direct > Email > Pinterest > Google Paid Search,0,0.0,1
Direct > Email > Pinterest > Influencer Marketing,0,0.0,6
Direct > Email > Pinterest > Influencer Marketing > Direct,0,0.0,1
Direct > Email > Pinterest > Influencer Marketing > Pinterest > YouTube,0,0.0,1
Direct > Email > Pinterest > Instagram,2,1110.55,2
Direct > Email > Pinterest > LinkedIn > Content Marketing > Email,0,0.0,1
Direct > Email > Pinterest > Online Display,0,0.0,1
Direct > Email > Pinterest > Organic Search,0,0.0,2
Direct > Email > Pinterest > Organic Search > Email > Pinterest,0,0.0,1
Direct > Email > Pinterest > Organic Search > Instagram > Direct,0,0.0,1
Direct > Email > Pinterest > Pinterest,0,0.0,1
Direct > Email > Pinterest > Pinterest > Pinterest > YouTube,0,0.0,1
Direct > Email > Pinterest > Podcast Advertising,1,190.71,0
Direct > Email > Pinterest > Podcast Advertising > Facebook,0,0.0,1
Direct > Email > Pinterest > Podcast Advertising > YouTube,1,146.68,0
Direct > Email > Pinterest > Snapchat > Email,1,78.55,0
Direct > Email > Pinterest > TikTok,0,0.0,1
Direct > Email > Pinterest > Twitter,0,0.0,1
Direct > Email > Pinterest > YouTube,0,0.0,4
Direct > Email > Pinterest > YouTube > Direct,0,0.0,1
Direct > Email > Pinterest > YouTube > Direct > Affiliate Marketing,1,13.78,0
Direct > Email > Pinterest > YouTube > Instagram,0,0.0,1
Direct > Email > Pinterest > YouTube > Twitter > Influencer Marketing,1,250.42,0
Direct > Email > Podcast Advertising,0,0.0,13
Direct > Email > Podcast Advertising > Affiliate Marketing,0,0.0,2
Direct > Email > Podcast Advertising > Content Marketing > Organic Search > Pinterest > Affiliate Marketing > SMS Marketing,0,0.0,1
Direct > Email > Podcast Advertising > Direct,1,502.63,1
Direct > Email > Podcast Advertising > Direct > Google Paid Search,0,0.0,1
Direct > Email > Podcast Advertising > Facebook > Facebook,0,0.0,1
Direct > Email > Podcast Advertising > Google Paid Search,0,0.0,1
Direct > Email > Podcast Advertising > Influencer Marketing > Online Display > Email,0,0.0,1
Direct > Email > Podcast Advertising > Instagram > TikTok,0,0.0,1
Direct > Email > Podcast Advertising > LinkedIn,0,0.0,2
Direct > Email > Podcast Advertising > Pinterest,0,0.0,1
Direct > Email > Podcast Advertising > Pinterest > Facebook > Facebook,0,0.0,1
Direct > Email > Podcast Advertising > TikTok,0,0.0,1
Direct > Email > Podcast Advertising > YouTube > Snapchat > Direct,0,0.0,1
Direct > Email > Referral Programs,0,0.0,6
Direct > Email > Referral Programs > Content Marketing,0,0.0,1
Direct > Email > Referral Programs > Email,0,0.0,1
Direct > Email > Referral Programs > Facebook > YouTube,0,0.0,1
Direct > Email > Referral Programs > Influencer Marketing,0,0.0,1
Direct > Email > Referral Programs > TikTok,1,948.47,0
Direct > Email > Referral Programs > YouTube,0,0.0,1
Direct > Email > Referral Programs > YouTube > Organic Search,0,0.0,1
Direct > Email > SMS Marketing,1,470.18,3
Direct > Email > SMS Marketing > Affiliate Marketing,1,847.87,0
Direct > Email > SMS Marketing > Bing Paid Search,0,0.0,1
Direct > Email > SMS Marketing > Direct,0,0.0,1
Direct > Email > SMS Marketing > Google Paid Search,0,0.0,1
Direct > Email > SMS Marketing > Organic Search,0,0.0,1
Direct > Email > SMS Marketing > Pinterest,0,0.0,1
Direct > Email > SMS Marketing > YouTube,0,0.0,1
Direct > Email > Snapchat,0,0.0,3
Direct > Email > Snapchat > Influencer Marketing > Affiliate Marketing > Pinterest,0,0.0,1
Direct > Email > Snapchat > Instagram,1,931.69,0
Direct > Email > Snapchat > Pinterest > Instagram > Pinterest,0,0.0,1
Direct > Email > Snapchat > TikTok > Instagram > Email,0,0.0,1
Direct > Email > TikTok,0,0.0,8
Direct > Email > TikTok > Affiliate Marketing > Pinterest,0,0.0,1
Direct > Email > TikTok > Content Marketing > Email,0,0.0,1
Direct > Email > TikTok > Direct,1,826.43,0
Direct > Email > TikTok > Email > Online Display,1,518.25,0
Direct > Email > TikTok > Email > Pinterest > YouTube > Email,0,0.0,1
Direct > Email > TikTok > Email > YouTube,0,0.0,1
Direct > Email > TikTok > Influencer Marketing > Email > Affiliate Marketing,0,0.0,1
Direct > Email > TikTok > Influencer Marketing > Pinterest > Facebook > Podcast Advertising,0,0.0,1
Direct > Email > TikTok > Instagram,0,0.0,1
Direct > Email > TikTok > Instagram > Pinterest > Pinterest,0,0.0,1
Direct > Email > TikTok > Pinterest,0,0.0,1
Direct > Email > TikTok > Pinterest > Content Marketing,0,0.0,1
Direct > Email > TikTok > Pinterest > Facebook,0,0.0,1
Direct > Email > TikTok > Referral Programs,0,0.0,1
Direct > Email > Twitter,0,0.0,3
Direct > Email > Twitter > Direct > Pinterest,0,0.0,1
Direct > Email > Twitter > Email,0,0.0,1
Direct > Email > Twitter > Pinterest,0,0.0,1
Direct > Email > Twitter > TikTok,0,0.0,1
Direct > Email > Twitter > YouTube,0,0.0,1
Direct > Email > YouTube,3,1911.87,25
Direct > Email > YouTube > Affiliate Marketing,0,0.0,1
Direct > Email > YouTube > Affiliate Marketing > Instagram,0,0.0,1
Direct > Email > YouTube > Affiliate Marketing > YouTube,1,935.1,0
Direct > Email > YouTube > Direct,0,0.0,2
Direct > Email > YouTube > Direct > Direct,0,0.0,1
Direct > Email > YouTube > Direct > Organic Search,0,0.0,1
Direct > Email > YouTube > Email,0,0.0,1
Direct > Email > YouTube > Email > Instagram,0,0.0,1
Direct > Email > YouTube > Email > Pinterest > Affiliate Marketing,0,0.0,1
Direct > Email > YouTube > Email > YouTube,1,674.94,0
Direct > Email > YouTube > Google Paid Search,0,0.0,1
Direct > Email > YouTube > Google Paid Search > Email,0,0.0,1
Direct > Email > YouTube > Influencer Marketing > Email,0,0.0,1
Direct > Email > YouTube > Influencer Marketing > Facebook,0,0.0,1
